"annual_precip","clay","h20cap_pf2_0","land_elevation","occ","ph20","silt","terrain_slope","wet_index","X","Y","mg"
1194.45458984375,48,14,1653,16,60,20,2,107,34.8318199522345,0.752701719133563,257
1226.28234863281,47,14,1681,16,60,19,4,104,34.8630699521845,0.752701719133563,244
1595.92907714844,45,14,1745,16,60,19,5,107,34.9047366187844,0.752701719133563,243
1080.00708007812,45,14,1708,13,58,20,4,102,35.0047366186244,0.752701719133563,282
1359.28039550781,40,14,1397,13,60,18,2,105,34.4339032862047,0.750618385803563,308
1739.95703125,43,15,1654,18,56,20,7,88,34.5401532860346,0.750618385803563,241
1653.57556152344,47,14,1600,17,59,20,2,107,34.6109866192546,0.750618385803563,205
1405.39489746094,46,14,1547,16,58,20,5,103,34.6401532858746,0.750618385803563,220
1290.51538085938,48,14,1561,16,57,20,3,103,34.6484866191946,0.750618385803563,230
1235.25305175781,46,15,1575,14,59,21,2,109,34.6693199524946,0.750618385803563,238
1366.37329101562,45,14,1661,16,59,21,5,104,34.7297366190645,0.750618385803563,210
1541.91479492188,48,14,1649,21,58,20,5,111,34.7526532856945,0.750618385803563,218
1316.59509277344,48,14,1640,19,59,21,4,110,34.7818199523145,0.750618385803563,225
1190.22424316406,47,14,1680,16,60,20,3,107,34.8589032855245,0.750618385803563,222
1065.25073242188,46,14,1712,18,59,21,6,99,35.0401532852344,0.750618385803563,312
1586.4140625,44,14,1605,19,55,22,17,86,34.5193199527346,0.748535052473563,274
1662.6787109375,44,14,1629,17,57,20,6,93,34.5505699526846,0.748535052473563,226
1660.95825195312,49,14,1602,19,57,20,3,96,34.5797366193046,0.748535052473563,310
1648.50671386719,50,13,1615,17,58,19,1,105,34.6047366192646,0.748535052473563,227
1335.70397949219,46,14,1649,19,59,21,2,112,34.8068199522745,0.748535052473563,212
1167.29479980469,48,14,1647,16,60,20,5,105,34.8484866188745,0.748535052473563,263
1175.7587890625,38,14,1478,14,58,19,8,97,34.4797366194646,0.746451719143563,262
1223.46008300781,41,14,1478,14,58,20,10,92,34.4922366194446,0.746451719143563,377
1739.95703125,43,15,1654,18,56,20,7,88,34.5380699527046,0.746451719143563,238
1697.60925292969,48,14,1614,18,56,20,5,97,34.5693199526546,0.746451719143563,269
1405.39489746094,46,14,1547,16,58,20,5,103,34.6401532858746,0.746451719143563,245
1290.51538085938,48,14,1561,16,57,20,3,103,34.6505699525246,0.746451719143563,263
1212.8671875,49,14,1547,16,57,20,4,110,34.6547366191846,0.746451719143563,252
1514.67175292969,47,14,1700,20,59,21,1,111,34.7359866190545,0.746451719143563,243
1541.91479492188,48,14,1649,21,58,20,5,111,34.7568199523545,0.746451719143563,227
1351.35375976562,48,14,1630,19,58,21,2,108,34.7964032856245,0.746451719143563,229
1170.79870605469,47,14,1631,15,60,21,4,109,34.8297366189045,0.746451719143563,238
1288.53564453125,47,14,1698,16,60,20,3,103,34.8714032855045,0.746451719143563,231
1490.82397460938,47,14,1714,16,59,19,5,101,34.8880699521444,0.746451719143563,247
1660.95825195312,49,14,1602,19,57,20,3,96,34.5797366193046,0.744368385813563,264
1405.39489746094,46,14,1547,16,58,20,5,103,34.6401532858746,0.744368385813563,252
1252.95812988281,46,15,1590,14,58,21,4,107,34.6839032858045,0.744368385813563,229
1213.03356933594,43,14,1627,14,58,21,4,103,34.7109866190945,0.744368385813563,223
1514.67175292969,47,14,1700,20,59,21,1,111,34.7380699523845,0.744368385813563,234
1201.4306640625,47,14,1610,15,59,21,5,108,34.8255699522445,0.744368385813563,248
1190.22424316406,47,14,1680,16,60,20,3,107,34.8568199521945,0.744368385813563,226
1100.189453125,45,14,1634,20,62,20,1,107,34.9359866187344,0.744368385813563,303
1028.73046875,44,14,1688,15,59,20,4,101,35.0214032852644,0.744368385813563,269
1186.38208007812,38,14,1407,12,59,20,6,109,34.4464032861847,0.742285052483563,272
1432.05871582031,43,14,1626,16,57,20,9,91,34.4943199527746,0.742285052483563,246
1432.05871582031,43,14,1626,16,57,20,9,91,34.4984866194346,0.742285052483563,241
1647.18383789062,42,14,1614,18,57,20,4,90,34.5359866193746,0.742285052483563,229
1647.18383789062,42,14,1614,18,57,20,4,90,34.5380699527046,0.742285052483563,226
1724.11474609375,43,14,1618,17,56,20,4,102,34.5818199526346,0.742285052483563,260
1208.0810546875,48,15,1565,17,58,22,2,111,34.6714032858246,0.742285052483563,231
1208.96337890625,48,14,1559,15,58,21,3,110,34.6797366191445,0.742285052483563,237
1183.83422851562,47,14,1543,15,57,21,2,103,34.6880699524645,0.742285052483563,241
1170.06811523438,46,14,1551,16,57,21,3,105,34.6964032857845,0.742285052483563,268
1174.21813964844,45,14,1559,13,56,21,5,107,34.7089032857645,0.742285052483563,239
1261.48120117188,46,14,1626,16,58,20,5,102,34.7318199523945,0.742285052483563,200
1531.01489257812,48,14,1678,20,58,20,3,111,34.7505699523645,0.742285052483563,205
1376.15063476562,48,14,1610,16,59,21,4,113,34.7818199523145,0.742285052483563,263
1262.23449707031,48,14,1683,16,60,19,4,103,34.8609866188545,0.742285052483563,237
1497.79736328125,47,14,1706,15,59,19,3,102,34.8859866188144,0.742285052483563,244
1280.62817382812,45,14,1659,19,60,19,6,102,34.9234866187544,0.742285052483563,302
1248.08520507812,38,14,1391,12,60,20,5,107,34.4422366195247,0.740201719153563,280
1593.69213867188,49,14,1586,17,58,19,4,102,34.5943199526146,0.740201719153563,297
1208.0810546875,48,15,1565,17,58,22,2,111,34.6714032858246,0.740201719153563,235
1376.15063476562,48,14,1610,16,59,21,4,113,34.7776532856545,0.740201719153563,252
1346.73327636719,48,14,1606,20,60,21,3,111,34.7901532856345,0.740201719153563,264
1321.85388183594,47,14,1605,19,59,22,5,111,34.7984866189545,0.740201719153563,248
1330.31481933594,47,14,1678,16,60,19,6,102,34.8714032855045,0.740201719153563,257
1448.34533691406,47,14,1663,17,60,19,5,102,34.9109866187744,0.740201719153563,274
1248.08520507812,38,14,1391,12,60,20,5,107,34.4401532861947,0.738118385823563,287
1533.04797363281,42,14,1626,18,56,19,9,91,34.5047366194246,0.738118385823563,225
1605.07531738281,44,14,1714,22,54,19,6,88,34.5109866194146,0.738118385823563,259
1208.0810546875,48,15,1565,17,58,22,2,111,34.6755699524846,0.738118385823563,221
1208.96337890625,48,14,1559,15,58,21,3,110,34.6776532858146,0.738118385823563,240
1169.32141113281,46,14,1639,15,60,21,5,108,34.8359866188945,0.738118385823563,238
1173.94055175781,46,14,1669,16,60,21,4,109,34.8484866188745,0.738118385823563,223
1605.07531738281,44,14,1714,22,54,19,6,88,34.5130699527446,0.736035052493563,267
1653.18444824219,43,14,1651,18,57,19,9,87,34.5193199527346,0.736035052493563,247
1566.16735839844,43,14,1580,18,57,20,3,93,34.5484866193546,0.736035052493563,242
1604.21875,49,13,1602,19,58,20,2,109,34.6068199525946,0.736035052493563,213
1560.61511230469,43,14,1577,15,60,21,5,113,34.6318199525546,0.736035052493563,164
1216.94482421875,48,14,1525,16,58,22,1,103,34.6589032858446,0.736035052493563,290
1170.06811523438,46,14,1551,16,57,21,3,105,34.6943199524545,0.736035052493563,235
1191.41516113281,45,14,1603,14,56,21,5,103,34.7214032857445,0.736035052493563,233
1346.73327636719,48,14,1606,20,60,21,3,111,34.7880699523045,0.736035052493563,244
1185.20703125,47,14,1605,15,59,21,5,110,34.8234866189145,0.736035052493563,245
1262.23449707031,48,14,1683,16,60,19,4,103,34.8651532855145,0.736035052493563,246
1570.82763671875,46,14,1707,15,59,19,6,102,34.9068199521144,0.736035052493563,259
1280.62817382812,45,14,1659,19,60,19,6,102,34.9234866187544,0.736035052493563,288
1134.13671875,39,14,1378,10,60,21,5,103,34.4484866195147,0.733951719163563,350
1300.36926269531,41,14,1554,17,55,20,13,92,34.4818199527946,0.733951719163563,249
1565.9501953125,42,14,1601,19,57,20,10,91,34.5630699526646,0.733951719163563,221
1752.31213378906,42,14,1599,14,58,20,4,102,34.5776532859746,0.733951719163563,212
1752.31213378906,42,14,1599,14,58,20,4,102,34.5839032859646,0.733951719163563,205
1667.80187988281,45,14,1603,15,58,20,3,106,34.5901532859546,0.733951719163563,199
1512.7451171875,45,14,1569,16,59,21,1,116,34.6359866192146,0.733951719163563,174
1512.7451171875,45,14,1569,16,59,21,1,116,34.6422366192046,0.733951719163563,194
1163.05444335938,46,14,1539,17,57,21,3,105,34.6922366191245,0.733951719163563,231
1298.25988769531,47,14,1632,15,59,20,2,106,34.7359866190545,0.733951719163563,245
1569.86254882812,48,14,1679,19,58,20,2,122,34.7568199523545,0.733951719163563,185
1557.16674804688,49,14,1658,22,57,20,6,111,34.7693199523345,0.733951719163563,196
1509.98999023438,48,14,1640,18,57,20,4,112,34.7797366189845,0.733951719163563,235
1144.32385253906,40,14,1416,14,58,20,3,100,34.4672366194847,0.731868385833563,297
1468.16552734375,41,14,1569,17,58,19,6,92,34.5005699527646,0.731868385833563,213
1538.58227539062,41,14,1631,17,56,18,5,89,34.5089032860846,0.731868385833563,250
1723.30078125,44,14,1637,16,58,20,4,100,34.5755699526446,0.731868385833563,172
1163.05444335938,46,14,1539,17,57,21,3,105,34.6859866191345,0.731868385833563,251
1163.05444335938,46,14,1539,17,57,21,3,105,34.6901532857945,0.731868385833563,238
1557.16674804688,49,14,1658,22,57,20,6,111,34.7714032856645,0.731868385833563,204
1340.509765625,49,14,1601,18,61,21,3,109,34.8068199522745,0.731868385833563,263
1247.27709960938,48,14,1608,18,60,21,2,110,34.8130699522645,0.731868385833563,251
1396.17858886719,45,14,1727,17,60,19,3,106,34.8755699521645,0.731868385833563,228
1118.37231445312,41,14,1378,14,56,21,2,99,34.4526532861747,0.729785052503563,387
1386.59887695312,42,14,1563,13,58,19,9,96,34.4859866194546,0.729785052503563,243
1468.16552734375,41,14,1569,17,58,19,6,92,34.4984866194346,0.729785052503563,189
1535.29833984375,41,14,1600,15,57,20,10,84,34.5276532860546,0.729785052503563,242
1535.29833984375,41,14,1600,15,57,20,10,84,34.5339032860446,0.729785052503563,222
1515.388671875,41,14,1583,14,58,19,11,90,34.5422366193646,0.729785052503563,190
1405.92919921875,46,14,1533,15,58,21,7,110,34.6443199525346,0.729785052503563,191
1207.49865722656,47,14,1519,16,58,22,3,106,34.6651532858346,0.729785052503563,285
1202.37939453125,46,14,1583,15,58,20,3,108,34.7089032857645,0.729785052503563,201
1212.94982910156,46,14,1612,15,58,20,6,105,34.7318199523945,0.729785052503563,245
1569.86254882812,48,14,1679,19,58,20,2,122,34.7589032856845,0.729785052503563,207
1557.16674804688,49,14,1658,22,57,20,6,111,34.7734866189945,0.729785052503563,218
1509.98999023438,48,14,1640,18,57,20,4,112,34.7776532856545,0.729785052503563,250
1421.80200195312,49,14,1622,18,59,21,5,110,34.8005699522845,0.729785052503563,227
1164.65222167969,45,14,1640,14,60,21,4,109,34.8401532855545,0.729785052503563,248
1210.34558105469,40,14,1454,16,56,20,18,95,34.4693199528147,0.727701719173563,292
1300.36926269531,41,14,1554,17,55,20,13,92,34.4797366194646,0.727701719173563,321
1386.59887695312,42,14,1563,13,58,19,9,96,34.4880699527846,0.727701719173563,226
1723.30078125,44,14,1637,16,58,20,4,100,34.5693199526546,0.727701719173563,180
1577.68640136719,45,14,1570,17,58,21,3,112,34.6318199525546,0.727701719173563,213
1212.94982910156,46,14,1612,15,58,20,6,105,34.7297366190645,0.727701719173563,238
1509.98999023438,48,14,1640,18,57,20,4,112,34.7839032856445,0.727701719173563,195
1164.65222167969,45,14,1640,14,60,21,4,109,34.8422366188845,0.727701719173563,256
1211.95227050781,47,14,1667,18,60,20,6,100,34.8526532855345,0.727701719173563,236
1224.95983886719,46,14,1634,17,60,19,1,103,34.9214032854244,0.727701719173563,294
1442.29028320312,39,14,1533,14,58,19,7,90,34.5089032860846,0.725618385843563,233
1358.0234375,42,14,1572,14,58,19,8,91,34.5464032860246,0.725618385843563,180
1181.99938964844,44,15,1595,16,57,21,7,102,34.6984866191145,0.725618385843563,196
1608.12084960938,48,14,1678,20,58,19,1,125,34.7609866190145,0.725618385843563,208
1599.14135742188,48,14,1663,19,57,20,3,113,34.7880699523045,0.725618385843563,199
1556.18322753906,49,14,1656,21,59,20,4,111,34.7943199522945,0.725618385843563,198
1221.80139160156,47,14,1589,15,59,21,4,109,34.8193199522545,0.725618385843563,262
1203.20129394531,44,14,1629,17,61,19,1,102,34.9193199520944,0.725618385843563,282
1472.20690917969,37,14,1398,11,60,18,6,105,34.4214032862247,0.723535052513563,228
1224.43444824219,38,14,1439,15,56,20,12,97,34.4693199528147,0.723535052513563,330
1745.57702636719,47,14,1608,18,58,20,4,103,34.5818199526346,0.723535052513563,235
1580.4931640625,47,14,1565,17,58,20,3,106,34.6005699526046,0.723535052513563,284
1381.28186035156,46,14,1536,16,58,22,5,114,34.6547366191846,0.723535052513563,229
1136.697265625,46,14,1508,16,58,21,4,106,34.6818199524745,0.723535052513563,248
1609.37451171875,49,14,1668,20,58,20,5,112,34.7776532856545,0.723535052513563,226
1155.44909667969,47,14,1608,15,59,21,4,107,34.8318199522345,0.723535052513563,242
1162.78479003906,46,14,1641,15,60,21,5,103,34.8443199522145,0.723535052513563,257
1162.78479003906,46,14,1641,15,60,21,5,103,34.8484866188745,0.723535052513563,236
1401.70068359375,46,14,1704,16,60,19,6,100,34.8734866188345,0.723535052513563,228
1474.533203125,44,14,1730,15,60,18,5,103,34.8797366188245,0.723535052513563,210
1165.11547851562,39,14,1393,12,57,20,3,102,34.4630699528247,0.721451719183563,281
1224.43444824219,38,14,1439,15,56,20,12,97,34.4714032861446,0.721451719183563,285
1476.53515625,43,14,1577,16,56,19,8,93,34.5609866193346,0.721451719183563,206
1381.28186035156,46,14,1536,16,58,22,5,114,34.6547366191846,0.721451719183563,223
1556.18322753906,49,14,1656,21,59,20,4,111,34.7943199522945,0.721451719183563,196
1221.80139160156,47,14,1589,15,59,21,4,109,34.8214032855845,0.721451719183563,247
1508.75231933594,45,14,1724,15,59,18,6,102,34.8901532854744,0.721451719183563,258
1377.13793945312,44,14,1679,19,60,20,6,100,34.9172366187644,0.721451719183563,265
1472.20690917969,37,14,1398,11,60,18,6,105,34.4234866195547,0.719368385853563,256
1606.52258300781,47,14,1568,19,58,20,2,119,34.6193199525746,0.719368385853563,179
1385.33093261719,49,14,1659,17,58,20,4,109,34.7484866190345,0.719368385853563,219
1537.69750976562,48,14,1681,16,58,20,1,115,34.7547366190245,0.719368385853563,204
1459.92333984375,50,14,1631,17,59,21,4,108,34.8026532856145,0.719368385853563,194
1213.27685546875,38,14,1401,15,57,20,6,106,34.4609866194947,0.717285052523563,306
1441.80725097656,43,14,1571,17,56,19,8,94,34.5651532859946,0.717285052523563,192
1641.59350585938,45,14,1618,16,58,19,3,101,34.5734866193146,0.717285052523563,183
1724.67407226562,46,14,1592,17,57,19,3,104,34.5776532859746,0.717285052523563,218
1668.54418945312,45,14,1577,15,59,19,2,106,34.5880699526246,0.717285052523563,191
1551.10009765625,49,14,1574,17,56,20,3,108,34.6026532859346,0.717285052523563,219
1252.16650390625,48,14,1606,13,58,20,2,107,34.7339032857245,0.717285052523563,249
1526.73193359375,48,14,1676,13,58,20,1,113,34.7589032856845,0.717285052523563,211
1612.376953125,49,14,1684,19,58,20,3,117,34.7818199523145,0.717285052523563,209
1620.35302734375,48,14,1665,18,58,20,3,114,34.8005699522845,0.717285052523563,186
1543.88745117188,48,14,1643,19,59,21,4,109,34.8026532856145,0.717285052523563,187
1419.45434570312,46,14,1640,15,58,21,4,111,34.8172366189245,0.717285052523563,224
1171.49450683594,46,14,1636,20,60,20,5,103,34.9214032854244,0.717285052523563,299
1556.375,38,14,1401,13,57,19,2,107,34.4109866195747,0.715201719193563,273
1416.43395996094,38,14,1364,12,57,19,5,109,34.4255699528847,0.715201719193563,289
1175.3740234375,42,14,1369,11,58,21,3,106,34.4422366195247,0.715201719193563,302
1177.42578125,38,14,1374,9,60,21,2,112,34.4443199528547,0.715201719193563,308
1190.91711425781,38,14,1373,15,56,21,3,108,34.4547366195047,0.715201719193563,326
1190.91711425781,38,14,1373,15,56,21,3,108,34.4589032861647,0.715201719193563,303
1250.48718261719,38,14,1441,13,58,20,5,98,34.4818199527946,0.715201719193563,238
1274.25891113281,38,14,1439,13,59,19,3,96,34.4880699527846,0.715201719193563,271
1441.80725097656,43,14,1571,17,56,19,8,94,34.5651532859946,0.715201719193563,191
1578.0244140625,47,13,1548,17,57,19,2,105,34.5964032859446,0.715201719193563,239
1551.10009765625,49,14,1574,17,56,20,3,108,34.6068199525946,0.715201719193563,191
1550.55578613281,46,14,1562,18,58,21,2,118,34.6422366192046,0.715201719193563,193
1144.27673339844,45,14,1534,15,58,20,5,102,34.6964032857845,0.715201719193563,227
1218.47534179688,45,15,1626,15,57,19,4,103,34.7109866190945,0.715201719193563,192
1620.35302734375,48,14,1665,18,58,20,3,114,34.7943199522945,0.715201719193563,200
1162.990234375,46,14,1615,14,59,21,3,105,34.8484866188745,0.715201719193563,261
1171.49450683594,46,14,1636,20,60,20,5,103,34.9193199520944,0.715201719193563,256
1341.875,37,14,1516,13,58,19,8,95,34.5026532860946,0.713118385863563,207
1668.54418945312,45,14,1577,15,59,19,2,106,34.5880699526246,0.713118385863563,190
1590.97277832031,47,14,1567,17,57,20,3,117,34.6214032859046,0.713118385863563,195
1590.97277832031,47,14,1567,17,57,20,3,117,34.6234866192346,0.713118385863563,191
1358.19934082031,46,14,1534,17,58,21,4,115,34.6672366191646,0.713118385863563,251
1252.16650390625,48,14,1606,13,58,20,2,107,34.7339032857245,0.713118385863563,266
1284.49389648438,48,14,1614,14,58,21,1,108,34.7401532857145,0.713118385863563,253
1284.49389648438,48,14,1614,14,58,21,1,108,34.7422366190445,0.713118385863563,262
1634.54943847656,48,14,1678,18,58,20,1,118,34.7901532856345,0.713118385863563,198
1620.35302734375,48,14,1665,18,58,20,3,114,34.7964032856245,0.713118385863563,200
1404.81298828125,47,14,1685,15,60,20,4,98,34.8776532854945,0.713118385863563,216
1251.64636230469,40,14,1344,16,59,19,1,105,34.4276532862147,0.711035052533563,302
1235.1494140625,38,14,1438,13,58,20,3,107,34.4734866194746,0.711035052533563,263
1235.1494140625,38,14,1438,13,58,20,3,107,34.4755699528046,0.711035052533563,293
1250.48718261719,38,14,1441,13,58,20,5,98,34.4776532861346,0.711035052533563,297
1250.48718261719,38,14,1441,13,58,20,5,98,34.4818199527946,0.711035052533563,275
1245.6494140625,43,14,1528,14,57,19,6,94,34.5380699527046,0.711035052533563,189
1245.47607421875,42,14,1516,14,58,19,4,93,34.5484866193546,0.711035052533563,185
1441.80725097656,43,14,1571,17,56,19,8,94,34.5630699526646,0.711035052533563,220
1641.59350585938,45,14,1618,16,58,19,3,101,34.5734866193146,0.711035052533563,186
1668.54418945312,45,14,1577,15,59,19,2,106,34.5859866192946,0.711035052533563,198
1579.73669433594,48,14,1569,18,58,20,2,116,34.6130699525846,0.711035052533563,204
1577.31042480469,47,14,1569,19,58,20,1,117,34.6276532858946,0.711035052533563,186
1550.55578613281,46,14,1562,18,58,21,2,118,34.6380699525446,0.711035052533563,194
1437.28796386719,47,14,1545,16,58,21,1,116,34.6526532858546,0.711035052533563,224
1284.49389648438,48,14,1614,14,58,21,1,108,34.7401532857145,0.711035052533563,261
1634.54943847656,48,14,1678,18,58,20,1,118,34.7859866189745,0.711035052533563,206
1211.04736328125,45,14,1630,15,60,21,4,103,34.8568199521945,0.711035052533563,243
1391.29467773438,45,14,1680,13,59,19,3,99,34.8901532854744,0.711035052533563,237
1068.90417480469,45,14,1623,18,60,19,5,103,34.9276532854144,0.711035052533563,331
